country,city,espg,name,year,week,latitude,longitude,counts_week,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,3_way_int_count,4_way_int_count,dist_to_greenspace,dist_to_bikePOI,bike_points,bus_stops,restaurants,shop_list,cycle_length,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,lc_entropy,pop_sum
USA,Denver,32613,Site #11 19th St & Curtis St SB,2019,24,39.74986106,-104.991095,1084,33,55,3.333333333,6941.826,126.2150182,4,33,6373.9,50,127.478,1.000006414,2,30,0,2,16,8,7,2,0,0.08981373,0.09069043,1603.229358,9.311759387,293.6917646,1.143644542,0.566667057,429.9162292
USA,Denver,32613,EB W 14th Ave between N Fox St & N Elati St,2019,20,39.73843333,-104.994722,539,37,70,3.783783784,8633.307,123.3329571,3.756756757,37,6550.864,55,119.1066182,1.001447525,10,26,0,0,2,3,2,0,762.6073197,0.11853758,0.117139564,1597.807339,3.781842336,294.7884891,0.782069646,0.534838325,59.5717392
USA,Denver,32613,Site #5 E 16th Ave between Sherman & Grant,2019,20,39.74162109,-104.9841573,4156,30,58,3.866666667,7037.076,121.3288966,3.8,30,5338.224,44,121.3232727,1.001126568,3,24,219,219,7,10,8,3,415.9012796,0.122197194,0.132401239,1618.00939,6.558505648,295.109265,0.716646524,0.59989686,1232.035889
USA,Denver,32613,WB W 13th Ave between Fox St & Eliati St,2019,20,39.736944,-104.995278,149,34,67,3.941176471,9043.885,134.9833582,3.705882353,34,6422.317,49,131.0676939,1.002373802,10,24,22,22,2,3,1,1,1110.563685,0.165563831,0.146964981,1599.472477,5.048541829,294.292467,0.902538492,0.550959473,882.4971924
USA,Denver,32613,SB 14th St between Market St & Larimer St,2019,24,39.74761667,-105.0003433,2836,42,71,3.380952381,7390.46,104.0909859,3.452380952,40,6305.836,61,103.3743607,1.00542946,18,21,138,0,14,4,38,0,915.0743219,0.134452454,0.137765729,1593.031963,6.518948936,294.0178011,0.853851314,0.552134757,307.5303345
USA,Denver,32613,Site #10 18th St & Curtis St NB,2019,24,39.74920734,-104.9924646,2733,32,50,3.125,6784.727,135.69454,4,32,6680.816,49,136.3431837,1.000005241,0,32,0,0,13,9,13,3,0,0.093557808,0.095864656,1605.102804,10.44517022,293.367297,0.863705389,0.67574527,517.7025757
USA,Denver,32613,#15 EB & WB Bike Lane 14th St & Larimer St,2019,24,39.74715933,-104.9999649,2086,48,85,3.541666667,8509.926,100.1167765,3.4375,46,7057.794,71,99.4055493,1.007599676,22,23,138,0,14,4,38,1,903.2998724,0.136725156,0.140953456,1594.692308,6.641797215,293.983067,0.821176377,0.548116998,38.34643555
USA,Denver,32613,Site #13 Lawrence St & Speer Blvd NB,2019,24,39.74587658,-104.9998785,789,41,69,3.365853659,7056.377,102.2663333,3.414634146,40,5942.727,58,102.4608103,1.009621738,21,19,7,30,14,1,19,1,911.8211544,0.14908276,0.163124791,1597.595349,8.373211812,294.4430959,1.286041571,0.555795911,666.0291138
USA,Denver,32613,Site #2 N Bannock St & 12th Ave,2019,20,39.73536735,-104.9901681,2090,29,72,4.965517241,10248.297,142.3374583,3.896551724,29,6134.839,43,142.6706744,1.0000014,3,26,211,225,1,1,8,0,365.1476363,0.132454451,0.121782244,1602.820276,4.758688771,294.8513825,0.591653533,0.563881461,302.5227966
USA,Denver,32613,Mariposa St between 9th Ave & 10th Ave,2019,20,39.73061333,-105.0027467,421,29,72,4.965517241,10496.42,145.7836111,3.551724138,28,5959.536,43,138.5938605,1.024889154,11,16,22,254,1,6,1,1,460.1880499,0.196147613,0.120411173,1602.050228,2.26593544,295.6268193,0.612540342,0.617852889,1057.353516
USA,Philadelphia,32618,15TH ST,2022,42,39.960086,-75.163699,1218,58,89,3.068965517,9675.531,108.7138315,3.5,57,9172.587,84,109.1974643,1.049249439,26,31,180,59,0,0,1,0,0,0.118604456,0.138698135,21.93150685,7.805855606,296.708262,1.471486999,0.535797207,332.2460327
USA,Philadelphia,32618,20TH ST,2022,42,39.961076,-75.171547,1406,47,79,3.361702128,8899.003,112.6456076,3.680851064,47,7832.093,70,111.8870429,1.003259078,16,30,118,185,2,1,9,2,346.5127041,0.202759162,0.167903103,17.03181818,5.592518246,295.8846413,1.001506748,0.603987836,805.4205322
USA,Philadelphia,32618,8TH ST,2022,42,39.958344,-75.15206,1071,62,100,3.225806452,10257.688,102.57688,3.435483871,62,9128.913,88,103.7376477,1.024088899,35,27,63,63,0,0,2,0,0,0.112854674,0.111936498,13.35023041,2.920910224,296.7086154,1.182840491,0.467932722,127.2678986
USA,Philadelphia,32618,13TH ST,2022,32,39.956754,-75.160447,19212,48,70,2.916666667,9212.782,131.6111714,3.729166667,48,9212.782,70,131.6111714,1.025471992,13,35,108,154,0,0,3,2,154.9930543,0.051533436,0.046133774,20.40366972,4.514236941,296.7049885,0.76710781,0.91199892,701.8828735
USA,Philadelphia,32618,PA 3 J F KENNEDY BLVD,2022,32,39.954176,-75.169776,3671,38,63,3.315789474,6806.303,108.0365556,3.973684211,38,6473.87,60,107.8978333,1.000441231,5,30,0,0,8,2,12,1,441.8503048,0.100016703,0.100248355,53.11981567,30.81914576,293.2890085,1.092661713,0.621229643,1459.250366
USA,Philadelphia,32618,VINE ST,2022,18,39.956542,-75.152912,283,69,106,3.072463768,12171.362,114.8241698,3.434782609,68,11477.787,100,114.77787,1.016332471,37,30,87,138,0,0,13,0,119.0273065,0.147005579,0.145764086,14.24657534,3.095647948,296.0644442,0.964812767,0.59798446,857.960022
USA,Philadelphia,32618,SPRING GARDEN ST,2022,18,39.960207,-75.154821,1173,66,129,3.909090909,10195.887,79.03788372,3.696969697,65,8192.488,103,79.53871845,1.001036211,17,48,0,0,0,0,6,0,0,0.099945099,0.125250794,15.35680751,2.088289087,296.3458957,0.722243029,0.714762207,565.2432861
USA,Philadelphia,32618,FAIRMONT AVE,2022,16,39.96711,-75.158218,915,63,111,3.523809524,9590.072,86.39704505,3.46031746,63,7760.552,90,86.22835556,1.012442423,30,31,0,0,0,0,2,1,429.5053937,0.221388294,0.15302515,21.65909091,4.235902726,296.6448153,0.437146409,0.64089456,1047.023682
USA,Philadelphia,32618,10TH ST,2022,18,39.948292,-75.157445,1173,60,96,3.2,8297.251,86.42969792,3.466666667,58,7553.339,86,87.82952326,1.000063762,26,32,0,0,13,3,15,1,418.9037145,0.112229943,0.118654334,26.09090909,7.153569299,295.6900923,0.431390573,0.670538337,1893.394775
USA,Philadelphia,32618,5TH ST,2022,20,39.959461,-75.147035,1370,46,71,3.086956522,9991.504,140.7254085,3.673913043,46,9279.469,65,142.7610615,1.023735103,16,29,134,26,0,0,3,1,72.66231307,0.073625957,0.077316954,13.52314815,3.294133576,297.5822483,0.826111728,0.918295834,188.0404968
USA,Philadelphia,32618,6TH ST,2022,20,39.959621,-75.14854,1370,44,67,3.045454545,8418.488,125.6490746,3.590909091,44,7673.534,61,125.7956393,1.020337782,19,24,146,42,0,0,2,1,107.8358966,0.067842979,0.067185127,13.85714286,2.86450664,297.6437752,0.679580897,0.595330385,175.0524292
USA,Philadelphia,32618,RACE ST,2022,16,39.954498,-75.14892,1424,60,86,2.866666667,11322.115,131.6525,3.5,58,11059.366,84,131.659119,1.023978961,27,28,126,59,0,0,3,0,216.1669471,0.185854275,0.161007766,17.85844749,4.673158501,296.1507206,0.948057408,0.614651606,40.85736847
USA,Philadelphia,32618,SOUTH ST,2022,16,39.94382,-75.163253,3968,96,169,3.520833333,10803.731,63.92740237,3.520833333,96,9408.177,146,64.43956849,1.003893431,44,51,146,168,0,0,8,0,0,0.135204019,0.103017906,14.13181818,3.676199416,296.2413352,0.427120916,0.611611773,2738.951172
USA,Philadelphia,32618,ARCH ST,2022,16,39.953197,-75.148341,1273,36,48,2.666666667,8081.388,168.36225,3.444444444,34,7954.801,47,169.2510851,1.02026137,17,14,0,119,0,1,4,0,239.5252009,0.187597457,0.160002645,16.91284404,4.971175648,296.1733443,0.922160574,0.657792376,155.2173462
USA,Philadelphia,32618,MARKET ST,2022,16,39.9518,-75.150127,2195,33,53,3.212121212,6611.838,124.7516604,3.727272727,33,5781.983,47,123.0209149,1.001219099,12,18,132,165,5,7,4,0,693.3218414,0.180196495,0.168070727,19.16666667,7.224572267,295.887406,0.863991116,0.677326143,305.4580994
USA,Philadelphia,32618,PA 3 J F KENNEDY BLVD WESTBOUND LANES,2018,11,39.954267,-75.169796,237,36,60,3.333333333,6357.168,105.9528,4,36,6024.735,57,105.6971053,1.000472749,4,29,0,0,8,2,11,1,451.845465,0.100362339,0.099393175,52.78240741,30.79147107,293.2810872,1.09182352,0.622595085,1443.078369
USA,Philadelphia,32618,15TH ST,2020,43,39.943897,-75.167199,1941,99,153,3.090909091,10968.241,71.68784967,3.363636364,95,10355.041,146,70.92493836,1.00548929,47,46,59,0,1,0,13,0,43.97837431,0.094837027,0.073445957,15.06849315,2.610107332,296.0402397,0.39674958,0.861262188,1649.884766
USA,Philadelphia,32618,PA 3 MARKET ST BRIDGE,2020,41,39.954486,-75.180182,3447,34,48,2.823529412,7787.957,162.2491042,3.323529412,32,7047.02,42,167.7861905,1.024360703,18,13,200,27,5,2,4,1,792.2648191,0.06073215,0.12658699,9.672727273,7.116062613,294.3465199,1.76173153,0.591103705,144.0784302
USA,Philadelphia,32618,PA 3 J F KENNEDY BLVD,2020,42,39.9555,-75.180025,144,32,44,2.75,8961.104,203.6614545,3.25,30,8160.305,37,220.5487838,1.025755465,19,10,165,54,2,3,4,1,687.6754672,0.058973885,0.139447669,9.023041475,6.537691074,294.1609123,1.818241415,0.624759853,209.9099731
USA,Philadelphia,32618,22ND ST NORTHBOUND LANES ,2017,33,39.958485,-75.175697,1258,46,71,3.086956522,9603.586,135.2617746,3.347826087,42,8627.084,62,139.1465161,1.009819756,17,23,0,54,2,2,1,0,133.1392529,0.216462909,0.159388957,12.81363636,5.380672098,295.2723722,0.744539164,0.634345267,1608.129517
USA,Philadelphia,32618,34TH ST NORTHBOUND LANES,2017,24,39.967464,-75.192232,110,32,56,3.5,6969.472,124.4548571,3.4375,31,5569.417,46,121.0742826,1.039950351,15,16,85,0,0,0,0,0,910.0589314,0.228709608,0.200288177,23.31651376,8.430275429,294.8435887,1.465651448,0.706648807,303.6803589
USA,Philadelphia,32618,PA 3 CHESTNUT ST,2017,24,39.954212,-75.190749,1827,25,46,3.68,6771.504,147.2066087,3.52,25,5266.313,34,154.8915588,1.00769629,12,13,211,63,4,0,14,3,94.30823034,0.171257237,0.144618856,19.10045662,4.122435527,296.3549872,0.846338321,0.60596405,1078.191772
USA,Philadelphia,32618,GRAYS FERRY AVE,2022,32,39.939885,-75.199449,565,42,81,3.857142857,10341.647,127.6746543,3.047619048,35,7406.36,56,132.2564286,1.023458211,21,12,107,165,2,0,0,1,1041.095565,0.213189548,0.172449371,10.7706422,3.8886639,295.4209432,0.812521022,0.677061471,130.6290894
USA,Philadelphia,32618,25TH ST,2021,19,39.938537,-75.185278,317,82,147,3.585365854,10872.356,73.96160544,3.682926829,82,9493.791,132,71.92265909,1.000994029,26,56,135,194,0,0,1,1,192.7001697,0.104026445,0.106144516,14.61682243,1.852731552,297.5539574,0.880827087,0.492782245,635.2059326
USA,Philadelphia,32618,FEDERAL ST,2022,26,39.937458,-75.177819,275,80,129,3.225,10861.571,84.19822481,3.5375,80,10141.194,124,81.78382258,1.000120342,38,41,218,191,1,0,5,0,793.2644846,0.094864374,0.08774016,12.4744186,1.689377624,297.4734012,0.683950143,0.613182246,1077.191528
USA,Philadelphia,32618,WASHINGTON AVE,2022,27,39.938063,-75.169171,4756,71,125,3.521126761,10994.3,87.9544,3.478873239,67,8889.302,103,86.30390291,1.003765278,25,42,157,63,0,0,1,2,499.2224418,0.096460137,0.094550316,12.50691244,2.263962954,297.6893361,0.737301598,0.595330385,756.65625
USA,Philadelphia,32618,MIFFLIN ST,2017,27,39.927871,-75.170705,794,79,123,3.113924051,9819.955,79.83703252,3.620253165,78,9644.993,121,79.71068595,1.000270648,30,47,213,213,0,0,10,6,0,0.060222838,0.054954,9.805429864,2.217406953,296.4237839,0.571821202,0.787126586,1880.438599
USA,Philadelphia,32618,REED ST,2017,50,39.932528,-75.16171,2313,74,120,3.243243243,8924.748,74.3729,3.405405405,73,8395.16,108,77.73296296,1.0030275,41,32,86,86,0,0,12,4,479.6009191,0.118510585,0.111110806,9.655963303,1.790901121,295.7757669,0.434416989,0.594312043,945.6923218
USA,Philadelphia,32618,TASKER AVE,2022,14,39.928991,-75.161677,5597,72,110,3.055555556,8860.619,80.55108182,3.5,71,8800.957,109,80.74272477,1.000483735,33,38,78,78,0,0,19,0,499.5771893,0.068931564,0.066583684,9.675799087,1.299774717,296.3034211,0.677374982,0.861262188,1955.119385
USA,Philadelphia,32618,WATER ST,2022,17,39.926507,-75.146308,378,53,91,3.433962264,8468.071,93.05572527,3.490566038,53,7581.885,76,99.76164474,1.020103511,27,26,165,138,0,0,0,2,0,0.098624055,0.111381108,6.155251142,2.239864499,296.4249786,1.347158905,0.51355526,359.6138916
USA,Philadelphia,32618,BAINBRIDGE ST,2020,43,39.940704,-75.144126,1302,38,57,3,4662.914,81.80550877,3.184210526,37,4017.939,51,78.78311765,1.014577369,28,9,144,52,1,0,3,1,461.1421642,0.127101894,0.107090215,9.179723502,5.918023234,295.1781394,1.192822202,0.501453191,681.4709473
USA,Philadelphia,32618,US 13 33RD ST,2017,23,39.978347,-75.189713,1217,4,8,4,1845.562,230.69525,4,4,922.781,4,230.69525,1.126909759,1,2,0,0,0,0,0,0,513.5324848,0.378541126,0.240157467,26.72272727,5.630310166,294.1455256,1.963667331,0.819051206,18.80279732
USA,Philadelphia,32618,SCHUYLKILL RIVER TRAIL,2017,33,39.99648,-75.191249,12068,11,18,3.272727273,5407.345,300.4080556,2.909090909,10,3147.404,12,262.2836667,1.043156205,9,1,177,177,0,0,0,0,532.1361566,0.234574034,0.36745152,24.37556561,15.81994675,290.8435025,1.687685951,0.874195678,0
USA,Philadelphia,32618,ALLEGHENY AVE,2019,44,40.001778,-75.154056,454,60,122,4.066666667,10527.25,86.28893443,3.433333333,60,7587.962,87,87.21795402,1.005779805,35,24,0,191,0,0,0,0,499.5415891,0.193327189,0.156233339,33.28310502,3.67544455,296.6174907,1.336502868,0.699667207,968.9882202
USA,Philadelphia,32618,ERIE AVE,2017,32,40.009399,-75.152398,438,61,125,4.098360656,11011.268,88.090144,3.606557377,60,8475.997,93,91.13975269,1.000123838,23,35,177,63,0,1,1,0,0,0.154161492,0.13169363,38.51173709,2.185333804,296.0189627,0.417277173,0.61495293,910.0646973
USA,Philadelphia,32618,E WYOMING AVE,2021,2,40.019493,-75.10652,226,11,20,3.636363636,2901.99,145.0995,3,10,1866.995,13,143.615,1.040747188,8,2,59,0,0,0,0,0,760.2117001,0.508423726,0.161587803,27.64220183,8.925813443,292.1853139,0.963534597,0.755831152,17.19591522
USA,Philadelphia,32618,TACONY CREEK TRAIL,2021,2,40.02528,-75.112167,197,40,76,3.8,8972.212,118.0554211,3.25,38,6361.394,51,124.7332157,1.014883477,26,10,0,63,0,0,0,0,845.8807163,0.409772219,0.231181707,27.19266055,4.518010978,293.4680691,1.532151692,0.729495884,652.2507935
USA,Philadelphia,32618,TABOR AVE,2022,28,40.038871,-75.100902,322,28,70,5,8934.48,127.6354286,3.357142857,27,5151.446,39,132.088359,1.046363711,15,12,213,186,0,0,0,0,499.7486695,0.17551677,0.159635457,36.57603687,1.622132907,295.156682,1.050553398,0.648858032,1085.843262
USA,Philadelphia,32618,OLNEY AVE,2019,44,40.039064,-75.145566,370,37,80,4.324324324,7903.114,98.788925,3.594594595,37,5578.945,56,99.62401786,1.002780774,17,19,0,32,1,1,1,0,0,0.178673616,0.172521975,63.69406393,3.970497526,295.9084618,0.857577726,0.672885753,577.8568115
USA,Philadelphia,32618,CASTOR AVE,2019,41,39.987478,-75.088156,29,24,47,3.916666667,7319.476,155.7335319,3.125,23,4920.179,29,169.6613448,1.045811703,18,5,40,40,0,0,0,0,751.2625944,0.197403336,0.161997537,6.511415525,2.351256791,295.0754852,1.299809151,0.647080218,136.4205933
USA,Philadelphia,32618,PORT RICHMOND TRAIL,2017,33,39.979273,-75.098155,392,4,5,2.5,2627.117,525.4234,2.5,3,1475.213,3,491.7376667,1.173927528,3,0,107,54,0,0,0,0,860.9058224,0.064172654,0.104961337,3.140909091,1.487266893,294.964169,2.153021727,0.54658732,0
USA,Philadelphia,32618,LEHIGH AVE,2019,44,39.982294,-75.118032,1050,63,118,3.746031746,8990.018,76.18659322,3.26984127,60,6568.427,88,74.64121591,1.003775106,37,23,153,126,0,0,0,0,1370.931887,0.227000318,0.190710962,7.506849315,1.796419226,295.0615903,0.517810282,0.737727856,719.5255127
USA,Philadelphia,32618,EMERALD ST,2021,39,39.990185,-75.119071,322,68,137,4.029411765,10063.959,73.45955474,3.514705882,68,7898.571,103,76.68515534,1.007140897,35,31,0,63,0,0,0,1,0,0.148381538,0.11933921,11.27102804,1.249823116,296.5019714,0.479810499,0.618932281,1575.560425
USA,Philadelphia,32618,ELKHART ST,2021,39,39.99177,-75.114581,342,71,134,3.774647887,9276.05,69.22425373,3.225352113,68,7346.247,99,74.20451515,1.002462336,42,24,0,138,0,0,0,0,0,0.118167027,0.106386973,12.52054795,2.18406175,296.9066424,0.428688265,0.625201224,1695.669189
USA,Philadelphia,32618,ORLEANS ST,2021,39,39.992052,-75.117067,1365,66,120,3.636363636,9155.619,76.296825,3.393939394,63,7253.235,90,80.5915,1.000198137,31,29,0,62,0,0,0,0,0,0.14471803,0.126741629,11.69090909,1.43492448,296.8744673,0.369781698,0.511102156,1389.030518
USA,Philadelphia,32618,N HOWARD ST,2022,36,40.001047,-75.129798,78,59,102,3.457627119,9239.276,90.58113725,3.542372881,58,8502.028,91,93.42887912,1.0001114,24,34,138,138,0,0,0,0,0,0.107351987,0.096370199,25.05022831,3.751679982,297.2931293,0.236718973,0.501833017,2476.174316
USA,Philadelphia,32618,W ONTARIO ST,2022,36,40.002122,-75.132324,521,65,124,3.815384615,10056.552,81.10122581,3.446153846,64,8512.689,102,83.45773529,1.000105647,33,31,218,191,0,0,0,0,0,0.108969905,0.093340216,27.87323944,3.025383586,297.2126247,0.247850498,0.602912,2080.6604
USA,Philadelphia,32618,3RD ST,2021,38,40.000279,-75.135478,1204,58,97,3.344827586,8340.081,85.98021649,3.396551724,57,7142.296,82,87.10117073,1.004779352,33,23,144,63,0,0,0,1,456.02637,0.155901863,0.132664062,25.65898618,3.887096091,297.2166439,0.479444676,0.562159008,991.4777832
USA,Philadelphia,32618,N MASCHER ST,2022,31,40.004343,-75.130039,101,36,61,3.388888889,6024.84,98.76786885,3.583333333,36,4775.729,50,95.51458,1.000001977,15,21,138,138,0,0,0,0,0,0.127314953,0.13645796,33.71232877,2.698618548,297.0138413,0.737662509,0.598613815,831.9048462
USA,Houston,32615,Columbia Tab Trail,2021,38,29.720589,-95.365936,109,32,74,4.625,7993.169,108.0157973,3.28125,30,4656.902,43,108.3000465,1.011735729,17,13,0,0,0,0,0,0,500.1249597,0.34857358,0.164634224,17.74074074,1.61801416,299.430447,0.631974897,0.748420552,232.2934418
USA,Houston,32615,Brays Bayou,2021,38,29.714944,-95.334975,114,18,26,2.888888889,2826.189,108.6995769,3.277777778,18,2795.07,24,116.46125,1.014885659,13,5,208,8,0,0,0,0,743.7931896,0.40845787,0.20516128,9.438356164,4.8577565,297.7752568,1.023231209,0.851023261,8.123308182
USA,Houston,32615,Cullen Blvd,2022,38,29.660479,-95.355415,327,40,96,4.8,9982.755,103.9870313,3.725,40,6248.8,62,100.7870968,1.000258391,11,29,0,0,0,0,0,0,0,0.429283162,0.178450239,18.21719457,1.327697733,299.6859092,0.380761646,0.707449308,346.5344238
USA,Houston,32615,Holman St,2019,38,29.741728,-95.381683,188,48,102,4.25,11334.313,111.1207157,3.416666667,45,7332.269,67,109.4368507,1.012648692,20,24,0,8,0,0,7,0,0,0.311371596,0.201644688,18.64220183,3.76737062,299.9392023,0.666823561,0.793267334,649.1588135
USA,Houston,32615,Heights Trail,2018,34,29.779722,-95.39035,4373,22,52,4.727272727,6540.814,125.7848846,3.045454545,18,3270.407,26,125.7848846,1.072849975,9,9,0,0,0,0,3,0,900.5452993,0.417303878,0.192388877,17.26940639,4.502209008,299.2329837,0.664436849,0.769405664,725.7103271
USA,Houston,32615,IH610 NB,2022,37,29.791699,-95.450941,120,17,18,2.117647059,7952.13,441.785,2.764705882,15,7242.633,16,452.6645625,1.06657963,15,0,283,303,0,0,0,0,0,0.252181626,0.200918767,23.58636364,2.19022528,298.0335938,0.932280801,0.799656317,0
USA,Houston,32615,White Oak,2019,38,29.817997,-95.445099,1432,35,64,3.657142857,5532.075,86.43867188,3.342857143,34,4925.416,49,100.5186939,1.001288554,20,14,0,0,0,0,0,1,537.276136,0.344552328,0.185202334,20.33486239,3.021752215,298.3309203,0.300958486,0.778456343,121.4215012
USA,Houston,32615,W Sam Houston Pkwy,2021,38,29.76482,-95.559013,323,8,14,3.5,2132.91,152.3507143,2.375,5,1066.455,7,152.3507143,1.017311703,4,1,202,156,0,0,0,0,584.0946806,0.365364791,0.242174361,25.98591549,2.159114045,296.6956059,0.871583529,0.705069494,527.385376
USA,Houston,32615,Maxey Rd,2022,27,29.777623,-95.218413,129,13,26,4,5085.276,195.5875385,2.769230769,11,2542.638,13,195.5875385,1.062277318,10,1,0,0,0,0,0,0,0,0.211072705,0.181832104,13.42465753,2.927984057,299.1901042,1.04481182,0.832697877,2146.988037
USA,Dallas,32614,Santa Fe,2021,38,32.785942,-96.769043,2315,35,57,3.257142857,9460.295,165.9700877,3.085714286,33,7201.418,41,175.6443415,1.02883177,26,7,0,98,0,0,0,0,837.084446,0.179185795,0.143403557,146.2175926,2.130872222,297.940285,0.719195759,0.616601128,43.25946808
USA,Dallas,32614,Santa Fe at Beacon,2021,38,32.798271,-96.75547,2838,53,125,4.716981132,13076.944,104.615552,3.471698113,51,7529.308,75,100.3907733,1.001437344,23,27,0,167,0,0,0,0,509.3385555,0.393020117,0.127418087,157.2036199,2.385701282,298.3478507,0.248898974,0.769529936,706.8795166
USA,Dallas,32614,Santa Fe at Glasgow,2021,38,32.806126,-96.747482,3332,21,50,4.761904762,8507.186,170.14372,3.333333333,20,4253.593,25,170.14372,1.008775736,11,9,0,125,0,0,0,0,499.9308374,0.370455981,0.165000053,167.0601852,2.227996934,297.8525029,0.853122778,0.826432225,417.5334473
USA,Dallas,32614,Santa Fe at Winstead,2021,38,32.8148,-96.729424,6339,11,18,3.272727273,2767.948,153.7748889,2.909090909,10,1742.5,11,158.4090909,1.000226775,9,1,0,24,1,0,1,1,735.0664681,0.442542357,0.211251585,136.7990868,2.103660451,295.8928546,1.551758888,0.776987581,408.3499146
USA,Dallas,32614,White Rock Lake Trail,2018,38,32.817978,-96.719299,8738,16,28,3.5,3292.298,117.5820714,3.4375,15,2722.132,22,123.7332727,1.001896422,6,9,0,147,0,0,0,0,0,0.244841253,0.383270885,149.3486239,6.025749254,294.053469,1.348201247,0.790371515,60.26358795
USA,Dallas,32614,Everglade Park Loop,2020,38,32.786163,-96.698952,146,27,62,4.592592593,9962.312,160.6824516,3.259259259,26,5524.842,34,162.4953529,1.01263425,17,9,1,220,0,0,0,0,0,0.392945025,0.170315261,161.5366972,2.998628449,297.5896646,1.040429084,0.94126626,163.4066772
USA,Dallas,32614,Gateway Park Loop,2020,34,32.757809,-96.700378,220,7,14,4,4038.654,288.4752857,3.142857143,7,2019.327,7,288.4752857,1.116465484,6,1,205,197,0,0,0,0,0,0.549872622,0.147484659,138.1004566,5.902476051,294.7244221,0.575828332,0.802741962,94.07611847
USA,Dallas,32614,Katy Trail,2021,38,32.793568,-96.811821,3331,21,35,3.333333333,5915.519,169.0148286,3.095238095,20,4109.029,25,164.36116,1.013405664,16,4,0,138,0,0,0,0,0,0.23250685,0.208923772,138.4908257,8.467553195,297.8874534,0.841628372,0.687674603,231.4161072
USA,Dallas,32614,Katy Trail at Cedar,2019,38,32.802605,-96.80481,4565,39,83,4.256410256,8810.938,106.1558795,3.384615385,37,5526.243,54,102.3378333,1.006580732,19,17,135,41,0,0,1,0,504.1923843,0.290924119,0.215872176,145.0231481,5.382965355,296.5743453,0.903408096,0.739199094,682.0916748
USA,Dallas,32614,Trinity strand,2021,38,32.798167,-96.823129,57,21,37,3.523809524,2477.791,66.96732432,3.333333333,21,2358.335,30,78.61116667,1.10431695,14,7,184,224,0,0,3,1,0,0.226561408,0.17651169,127.7260274,2.303027235,297.4743151,0.782568392,0.711779822,4.407499313
USA,Dallas,32614,Trinity at Wycliff,2021,38,32.797501,-96.835358,238,32,56,3.5,5392.961,96.302875,2.9375,27,4553.617,43,105.8980698,1.001224136,19,8,88,0,0,0,2,0,0,0.208159746,0.196028541,127.1598174,2.121219595,298.6409461,0.704576092,0.725199106,1.040246487
USA,Dallas,32614,Coombs Creek Trail,2019,38,32.76284,-96.842438,149,14,28,4,5381.212,192.1861429,3.071428571,13,2690.606,14,192.1861429,1.052919649,10,3,244,218,0,0,0,0,526.7988541,0.498294789,0.204102369,152.8812785,9.096869159,295.7113299,0.987393413,0.668471255,172.1970367
USA,Dallas,32614,Kiest Park Loop,2021,38,32.714075,-96.849678,1270,19,52,5.473684211,8166.008,157.0386154,3.526315789,19,4083.004,26,157.0386154,1.003878556,9,10,0,220,0,0,0,0,356.9828346,0.387266227,0.100468317,188.0547945,2.224133371,297.4666809,0.13592791,0.851069729,381.5502319
USA,Dallas,32614,Kiest Park Conservation Dr,2021,38,32.706669,-96.853722,1268,11,19,3.454545455,3235.842,170.3074737,3.272727273,10,2620.467,13,201.5743846,1.006621395,5,5,0,24,0,0,0,0,57.62324973,0.4454828,0.174489055,180.9909502,3.936131447,296.4305713,0.97021692,0.925849737,0
USA,Dallas,32614,Katy along US 75,2022,38,32.830233,-96.781048,1890,44,90,4.090909091,15168.902,168.5433556,3.227272727,40,10422.484,57,182.8505965,1.003941062,21,17,0,169,1,0,0,0,343.7353544,0.289540624,0.195422828,175.4507042,4.644514354,297.1579739,0.331204803,0.735992624,179.2553864
UK (Scotland),Glasgow City,32630,CP Shields Road / Scotland Street,2022,38,55.8498,-4.2764,4274,42,69,3.285714286,11567.435,167.6439855,2.761904762,34,8351.909,47,177.7001915,1.099515872,29,4,104,8,1,4,1,0,984.7618227,0.163377892,0.104735813,12.82648402,2.563714479,285.0424872,0.557969982,0.725201609,49.53811646
UK (Scotland),Glasgow City,32630,Albert Bridge,2022,38,55.85215,-4.24776,1847,28,52,3.714285714,5313.763,102.18775,2.964285714,24,3449.273,32,107.7897812,1.017288746,13,9,87,87,7,7,0,0,838.5929592,0.208710637,0.160686479,6.746543779,3.07589102,283.9560772,0.956774938,0.86688273,201.1687012
UK (Scotland),Glasgow City,32630,Bath Street,2022,38,55.86542,-4.26999,853,71,106,2.985915493,11077.296,104.5027925,3.23943662,69,10038.839,94,106.7961596,1.048026154,47,20,167,130,22,8,31,2,469.704684,0.098090361,0.048982956,32.5733945,5.498676108,285.249337,0.464181045,0.507051183,615.4716797
UK (Scotland),Glasgow City,32630,St. Vincent Street (East/West),2022,38,55.863,-4.26959,699,69,111,3.217391304,12664.019,114.0902613,3.173913043,66,10514.587,90,116.8287444,1.027339867,50,14,127,0,6,3,5,1,59.81924176,0.118297198,0.079069757,27.05909091,7.232575242,285.1947266,0.536723437,0.490163263,487.4715576
